id,sensor,file_name,timestamp,global_timestamp,range,y,x
40,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,6260.0,2022-04-03 01:58:17,10299.31,-5794.2,-643.15
40,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,6104.0,2022-04-03 01:58:23,3851.17,-5794.2,-643.15
40,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,6126.0,2022-04-03 01:58:00,4709.6,-5794.2,-643.15
40,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,6363.0,2022-04-03 01:58:32,9705.9,-5794.2,-643.15
41,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,6888.0,2022-04-03 02:09:49,4612.27,-765.83,4910.78
41,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,6921.0,2022-04-03 02:09:18,4320.45,-765.83,4910.78
41,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,6727.0,2022-04-03 02:08:01,2979.8,-765.83,4910.78
41,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,7073.0,2022-04-03 02:10:22,9427.03,-765.83,4910.78
42,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,8028.0,2022-04-03 02:28:49,4077.94,-1334.77,3956.63
42,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,7931.0,2022-04-03 02:28:50,8045.64,-1334.77,3956.63
42,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,7954.0,2022-04-03 02:28:28,3401.68,-1334.77,3956.63
42,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,8169.0,2022-04-03 02:28:38,9276.54,-1334.77,3956.63
43,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,8181.0,2022-04-03 02:28:50,13746.86,-8387.71,3648.15
43,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,8102.0,2022-04-03 02:28:59,11734.2,-8387.71,3648.15
43,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,7960.0,2022-04-03 02:28:34,4421.99,-8387.71,3648.15
44,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,8570.0,2022-04-03 02:39:29,7144.11,-239.6,3002.42
44,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,8571.0,2022-04-03 02:38:45,3202.35,-239.6,3002.42
44,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,8758.0,2022-04-03 02:38:27,7466.86,-239.6,3002.42
44,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,8718.0,2022-04-03 02:39:15,3512.61,-239.6,3002.42
45,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,8787.0,2022-04-03 02:41:28,3539.2,-3105.07,556.92
45,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,8788.0,2022-04-03 02:40:25,7379.73,-3105.07,556.92
45,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,8694.0,2022-04-03 02:41:33,4255.47,-3105.07,556.92
45,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,8722.0,2022-04-03 02:41:16,3331.74,-3105.07,556.92
46,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,9686.0,2022-04-03 02:55:23,5390.87,2348.87,-1227.56
46,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,9546.0,2022-04-03 02:55:45,6649.92,2348.87,-1227.56
46,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,9461.0,2022-04-03 02:53:35,7490.13,2348.87,-1227.56
46,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,9702.0,2022-04-03 02:54:11,2268.53,2348.87,-1227.56
47,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,10780.0,2022-04-03 03:14:41,4212.92,-3807.7,1303.03
47,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,10874.0,2022-04-03 03:15:11,8161.93,-3807.7,1303.03
47,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,11019.0,2022-04-03 03:16:08,9088.62,-3807.7,1303.03
47,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,10736.0,2022-04-03 03:15:35,5565.76,-3807.7,1303.03
48,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,12298.0,2022-04-03 03:39:59,4699.92,-2253.59,-2684.25
