method_thresh,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,loc_error_0,loc_error_1,loc_error_2,loc_error_3,best_loc_error_0,best_loc_error_1,best_loc_error_2,best_loc_error_3
inf,1,15,False,False,False,1.0,11.149647483622562,,,,11.149647483622562,,,
inf,1,15,False,False,False,1.0,4.1648412295232635,,,,4.1648412295232635,,,
inf,1,15,False,False,False,1.0,10.22158785447927,,,,10.22158785447927,,,
inf,1,15,False,False,False,1.0,4.050634275906735,,,,4.050634275906735,,,
inf,1,15,False,False,False,1.0,2.276759921006564,,,,2.276759921006564,,,
inf,1,15,False,False,False,1.0,0.5982322769635413,,,,0.5982322769635413,,,
inf,1,15,False,False,False,1.0,1.641835683174368,,,,1.641835683174368,,,
inf,1,15,False,False,False,1.0,5.054404647198266,,,,5.054404647198266,,,
inf,1,15,False,False,False,1.0,8.452433426159107,,,,8.452433426159107,,,
inf,1,15,False,False,False,1.0,0.4072643693246612,,,,0.4072643693246612,,,
inf,1,15,False,False,False,1.0,8.4204939764939,,,,8.4204939764939,,,
inf,1,15,False,False,False,1.0,7.127841384848816,,,,7.127841384848816,,,
inf,1,15,False,False,False,1.0,8.498256762474442,,,,8.498256762474442,,,
inf,1,15,False,False,False,1.0,1.2861523898080822,,,,1.2861523898080822,,,
inf,1,15,False,False,False,1.0,5.267191393632669,,,,5.267191393632669,,,
inf,1,15,False,False,False,1.0,6.446026799848316,,,,6.446026799848316,,,
inf,1,15,False,False,False,1.0,2.7680282278424846,,,,2.7680282278424846,,,
inf,1,15,False,False,False,1.0,3.5955985358089024,,,,3.5955985358089024,,,
inf,1,15,False,False,False,1.0,6.248681808690228,,,,6.248681808690228,,,
inf,1,15,False,False,False,1.0,6.277480136989715,,,,6.277480136989715,,,
inf,1,15,False,False,False,1.0,3.816619616992573,,,,3.816619616992573,,,
inf,1,15,False,False,False,1.0,1.2011779771018787,,,,1.2011779771018787,,,
inf,1,15,False,False,False,1.0,11.279883499621931,,,,11.279883499621931,,,
inf,1,15,False,False,False,1.0,7.237099553928713,,,,7.237099553928713,,,
inf,1,15,False,False,False,1.0,6.597715017431901,,,,6.597715017431901,,,
inf,1,15,False,False,False,1.0,7.203819879967362,,,,7.203819879967362,,,
inf,1,15,False,False,False,1.0,8.875583830148871,,,,8.875583830148871,,,
inf,1,15,False,False,False,1.0,11.446056654679982,,,,11.446056654679982,,,
inf,1,15,False,False,False,1.0,6.131487345447324,,,,6.131487345447324,,,
inf,1,15,False,False,False,1.0,15.509265031206809,,,,15.509265031206809,,,
inf,2,15,False,False,False,1.0,10.919592151451264,4.426553880814658,,,10.919592241241729,4.426553798592518,,
inf,2,15,False,False,False,1.0,4.812072233402577,0.9058647130872834,,,4.812072111389494,0.9058641774564062,,
inf,2,15,False,False,False,1.0,0.37503563179872035,13.170013043561458,,,0.3750355325164066,13.170013203242517,,
inf,2,15,False,False,False,1.0,6.161705178868798,8.202638803246721,,,6.161705165829886,8.202638729425244,,
inf,2,15,False,False,False,1.0,5.352738308046059,8.347575736659019,,,5.352738435739519,8.34757565286906,,
