in_sensors,method_thresh,num_delete,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,localization_error,best_localization_error
True,inf,0,2,30,False,False,False,1.0,6.91667032903299;7.638444567980962;,6.916670387075;7.638437788822051;
True,inf,0,2,30,False,False,False,1.0,10.048149066378576;21.248644273858055;,10.048148892406314;21.248644273858055;
True,inf,0,2,30,False,False,False,1.0,10.728272606766337;14.147774784363405;,10.728272606766337;14.147774578857222;
True,inf,0,2,30,False,False,False,1.0,9.995102226013307;20.391499786671346;,9.995102451197093;20.391500566755305;
True,inf,0,2,30,False,False,False,1.0,13.249431005696604;7.198079683348679;,13.249442350180797;7.198079930155907;
True,inf,0,2,30,False,False,False,1.0,31.689387387364206;17.811721940866427;,31.68938739854491;17.811721615617834;
True,inf,0,2,30,False,False,False,1.0,18.737735435876445;8.504284329642385;,18.737735360446802;8.504284547410933;
True,inf,0,2,30,False,False,False,1.0,3.3788870285667834;9.417159312927128;,3.378887371299042;9.417159000224007;
True,inf,0,2,30,False,False,False,1.0,0.7020137107041747;15.716218899248355;,0.7020102822178262;15.716218142270291;
True,inf,0,2,30,False,False,False,1.0,23.89610884257197;16.834143867423286;,23.896104539564444;16.834144708579245;
True,inf,0,2,30,False,False,False,1.0,6.42363489958142;6.5083629409437;,6.423633964805047;6.5083633230019915;
True,inf,0,2,30,False,False,False,1.0,6.921154429512345;3.441681632978874;,6.921154429512345;4.2189587446894095;
True,inf,0,2,30,False,False,False,1.0,14.705351760246307;8.19098573401041;,14.70535156870205;8.190985917538846;
True,inf,0,2,30,False,False,False,1.0,8.193949596856427;14.813121482569922;,8.193945843135523;14.813121350782495;
True,inf,0,2,30,False,False,False,1.0,11.028108846664534;20.962899269848887;,11.028110208256738;20.962899269848887;
True,inf,0,2,30,False,False,False,1.0,13.155758442885082;14.25896666163911;,13.155758505687208;14.25896666163911;
True,inf,0,2,30,False,False,False,1.0,24.81232531634541;10.5191396852047;,24.812325103240028;10.519139685204712;
True,inf,0,2,30,False,False,False,1.0,15.136094810782357;15.698582457774451;,15.13609485847303;15.69858279783354;
True,inf,0,2,30,False,False,False,1.0,14.947798234766848;3.8010109263542966;,14.947798867941543;3.801006894378722;
True,inf,0,2,30,False,False,False,1.0,7.865330241881782;2.647903310110365;,6.2330083756650385;2.3627552253736135;
True,inf,0,2,30,False,False,False,1.0,19.93284846929748;10.087895002116534;,19.932847836698464;10.087894883335892;
True,inf,0,2,30,False,False,False,1.0,32.207497026355895;16.803416925798548;,32.20749736795443;16.803416819547838;
True,inf,0,2,30,False,False,False,1.0,11.214281871868462;11.98857131083287;,11.214281723605424;11.988571161241522;
True,inf,0,2,30,False,False,False,1.0,2.8683318413255345;14.900677772137039;,2.868331300506436;14.900678103568804;
True,inf,0,2,30,False,False,False,1.0,11.980042911369802;10.973482568072816;,10.614907007713981;5.193236851992858;
True,inf,0,2,30,False,False,False,1.0,13.12872893145666;23.001869923697253;,13.128734319657074;23.001870090401027;
True,inf,0,2,30,False,False,False,1.0,18.00602259539144;29.0406810630427;,18.0060229508905;29.040680131258355;
True,inf,0,2,30,False,False,False,1.0,15.725692143443863;21.9978766869612;,15.72569166861592;21.997875402572557;
True,inf,0,2,30,False,False,False,1.0,13.17722078410553;14.389447738244396;,13.177220812194452;14.389447087102187;
True,inf,0,2,30,False,False,False,1.0,19.68397752352642;14.22008403961818;,19.683977062825385;14.220073606879298;
True,inf,0,2,30,False,False,False,1.0,12.954769183546194;16.04844397334779;,10.66689177633137;9.269515031065245;
True,inf,0,2,30,False,False,False,1.0,15.95060370239904;16.257853479990807;,15.95061184807532;16.25785366372061;
True,inf,0,2,30,False,False,False,1.0,7.67506029249626;7.142647274010191;,7.675060852691976;7.142648225150616;
True,inf,0,2,30,False,False,False,1.0,37.195098803139636;19.739381593327803;,31.090483865382417;19.502748580284834;
True,inf,0,2,30,False,False,False,1.0,2.4277811274394723;5.8261695851073485;,2.4277825406620512;5.826169226065215;
True,inf,0,2,30,False,False,False,1.0,7.244591850279412;14.356857599420294;,11.563754307093575;3.5109302726813847;
True,inf,0,2,30,False,False,False,1.0,5.410893902489643;10.305210160405528;,5.410893742387799;10.305208706132163;
True,inf,0,2,30,False,False,False,1.0,15.900001282654806;9.229414193739398;,15.90000261856392;9.2294142648183;
True,inf,0,2,30,False,False,False,1.0,15.486994584335124;17.236959105196153;,15.486994008856028;17.236959558206017;
True,inf,0,2,30,False,False,False,1.0,15.74476172400026;39.63117630689453;,15.744761048686307;39.63117631880066;
True,inf,0,2,30,False,False,False,1.0,13.789266587392833;14.215309427412217;,13.78926685369907;14.21530933284773;
True,inf,0,2,30,False,False,False,1.0,16.062066877481865;15.820703888563216;,16.062067038147386;15.82070408342558;
True,inf,0,2,30,False,False,False,1.0,36.46729167273752;13.445544462432624;,22.985371191119054;13.445544462432624;
True,inf,0,2,30,False,False,False,1.0,9.386866222138927;4.148679060538948;,9.386865846870947;4.148679603379107;
True,inf,0,2,30,False,False,False,1.0,15.894849582309599;2.187533897101352;,15.894824952541128;2.1875339625613335;
True,inf,0,2,30,False,False,False,1.0,17.001953770695795;11.049555780423328;,17.001953805789594;11.049556633906294;
True,inf,0,2,30,False,False,False,1.0,5.702918210199074;8.72418273539282;,5.702918480600194;8.724182111940618;
True,inf,0,2,30,False,False,False,1.0,14.66379302203061;26.649609145002636;,14.663794162260329;26.649609462334972;
True,inf,0,2,30,False,False,False,1.0,17.663810688291367;18.98606484470833;,17.66380974812098;18.986064709775693;
True,inf,0,2,30,False,False,False,1.0,19.65409217031808;8.89697521744472;,19.654088335831123;8.896978567173129;
True,inf,0,2,30,False,False,False,1.0,12.915255251776072;10.004458900123646;,12.915255251776072;12.260734294153146;
True,inf,0,2,30,False,False,False,1.0,10.422250996229236;13.223298391915897;,10.422246508903577;13.223298537769029;
True,inf,0,2,30,False,False,False,1.0,13.187195933540702;12.429683419995394;,13.18719611313174;12.429684866567028;
True,inf,0,2,30,False,False,False,1.0,8.20266499145;9.890873588834383;,8.202663599283076;9.89087650567631;
True,inf,0,2,30,False,False,False,1.0,26.10794747057946;21.531154638156234;,23.029180546512777;24.1159013715588;
True,inf,0,2,30,False,False,False,1.0,17.369608605877232;14.532844352294783;,17.369607763011725;14.532844373693798;
True,inf,0,2,30,False,False,False,1.0,16.186805840628175;18.456334892565344;,16.1867919169766;18.456335214899973;
True,inf,0,2,30,False,False,False,1.0,17.871491276338826;5.156329289769494;,18.21067631315004;5.156329289769494;
True,inf,0,2,30,False,False,False,1.0,10.138111524081822;18.359385175347118;,9.984492572395457;11.519859441977431;
True,inf,0,2,30,False,False,False,1.0,18.685693787462554;17.644996297650827;,18.685693743896397;17.644992169056227;
True,inf,0,2,30,False,False,False,1.0,13.251120465451327;18.741002893094333;,13.25112126583953;18.741004211615948;
True,inf,0,2,30,False,False,False,1.0,2.4192599278909617;25.12662891549857;,2.4192598780372903;25.126628499609193;
True,inf,0,2,30,False,False,False,1.0,12.519573988459927;4.294410585753841;,12.519573661012867;4.294411384348299;
True,inf,0,2,30,False,False,False,1.0,7.47099257679016;13.703891983048234;,8.423975620551666;13.703891983048234;
True,inf,0,2,30,False,False,False,1.0,1.8392093957619033;17.306720457338987;,1.839211114684895;17.306720249098337;
True,inf,0,2,30,False,False,False,1.0,6.489736411677509;18.009384478906735;,6.489736182845886;18.009385925554728;
True,inf,0,2,30,False,False,False,1.0,9.62527808966356;22.651942376064845;,9.625278152609855;22.651942413680967;
True,inf,0,2,30,False,False,False,1.0,22.332699127513585;27.101158617684856;,22.332699506242378;27.1011583963312;
True,inf,0,2,30,False,False,False,1.0,18.87920840473074;3.81525065437683;,18.879208479300864;3.815250677717029;
True,inf,0,2,30,False,False,False,1.0,9.980733099295351;7.798153228535867;,9.980733099295351;7.798151986652039;
True,inf,0,2,30,False,False,False,1.0,5.7127591364454675;13.995290026018948;,5.712760036236907;13.99528920531385;
True,inf,0,2,30,False,False,False,1.0,6.556577619195067;12.459506728746597;,6.556577619195067;12.459506597529995;
True,inf,0,2,30,False,False,False,1.0,23.95992642653689;11.533560717316249;,23.95992642653689;7.667507244755699;
True,inf,0,2,30,False,False,False,1.0,2.5338928497401905;15.227325230781483;,2.533893072430262;15.227325168834597;
True,inf,0,2,30,False,False,False,1.0,11.380974143182032;21.08298170327104;,11.380977344363123;21.082981663093598;
True,inf,0,2,30,False,False,False,1.0,4.892985997382525;15.39246716906115;,4.89298579679759;15.39246716906115;
True,inf,0,2,30,False,False,False,1.0,16.172794588668875;14.250867257851121;,16.17279612842272;14.2508667641429;
True,inf,0,2,30,False,False,False,1.0,17.244250550133597;10.78113088074329;,17.244250652233323;10.781130526717638;
True,inf,0,2,30,False,False,False,1.0,13.09017984935462;23.839410807536296;,13.090175246089878;23.839410071231736;
True,inf,0,2,30,False,False,False,1.0,21.665571245063454;15.703625151809348;,21.665557835485252;15.703625055828226;
True,inf,0,2,30,False,False,False,1.0,15.072522179415216;2.6709225954729323;,15.072522445521571;2.6709224137608008;
True,inf,0,3,30,False,False,False,1.0,11.142823375621438;21.05082083322001;12.087249737847815;,9.916505719016671;21.770555226720205;6.547919138184121;
True,inf,0,3,30,False,False,False,1.0,27.34698360801184;8.736770859433792;15.338256759839489;,22.078001362217083;8.736770859433792;15.338256538335376;
True,inf,0,3,30,False,False,False,1.0,20.140156319353274;12.223402023440803;15.362574010050263;,20.140156319353274;12.22340198735555;15.36257379891315;
True,inf,0,3,30,False,False,False,1.0,14.149904764566976;2.968522484459683;6.925118852661889;,14.149904825655753;2.9685222616920184;6.9251190660015665;
True,inf,0,3,30,False,False,False,1.0,4.325602217295346;12.506313991171094;46.69813073907527;,4.325602479779096;12.506315622465692;46.69813048761096;
True,inf,0,3,30,False,False,False,1.0,17.128726566806105;26.97044375313255;41.56249300112907;,17.12872417274594;29.250677046662506;31.10777012211012;
True,inf,0,3,30,False,False,False,1.0,5.115815295419109;25.336078176416727;7.052842621763887;,5.115815605346811;25.33607798203333;7.0528430458143365;
True,inf,0,3,30,False,False,False,1.0,25.637711050185914;17.361606826682348;26.029602352309144;,25.637711036394837;17.361607470114585;26.02960216114816;
True,inf,0,3,30,False,False,False,1.0,7.554748458484787;20.188071029158053;19.361386788439248;,7.015299445248132;20.188070791223353;19.361386788439248;
True,inf,0,3,30,False,False,False,1.0,23.521548990375255;5.21965243041208;6.941451292217059;,23.52154913798882;2.453145271488294;9.722035907094233;
True,inf,0,3,30,False,False,False,1.0,10.421697700377006;9.391051848659272;16.929832804884814;,10.421696520572269;9.391053014449655;16.929833107714742;
True,inf,0,3,30,False,False,False,1.0,9.36068166978826;23.01285660998199;8.785753376344708;,10.512456967457663;22.4848645488956;8.504459748369207;
True,inf,0,3,30,False,False,False,1.0,11.149749949488992;13.977205602953697;11.317213471335167;,13.333826450202446;10.757237522937123;11.317213171003246;
True,inf,0,3,30,False,False,False,1.0,17.681337788219427;13.699519975700635;13.465198777502517;,17.681337788219427;13.69952049444354;13.595119036035006;
True,inf,0,3,30,False,False,False,1.0,30.875623493729517;3.351347409191285;5.66622763126942;,30.875613644714463;3.3513472523118835;5.666227325781105;
True,inf,0,3,30,False,False,False,1.0,6.50859687332905;19.303146878179057;18.430610131026523;,6.508596861250413;19.30314600090669;18.430610744585614;
True,inf,0,3,30,False,False,False,1.0,21.510103489822775;11.264508657241807;11.162197630585128;,21.510102714094057;11.264508728815185;11.162197875479007;
True,inf,0,3,30,False,False,False,1.0,10.411228912089113;24.18577135238842;6.829750429523285;,10.411228657868032;24.18576836641664;6.829750253027125;
True,inf,0,3,30,False,False,False,1.0,4.566476527304042;20.64905019642962;4.046731146495354;,4.5664773059687755;20.649050266548574;4.046728457422265;
True,inf,0,3,30,False,False,False,1.0,8.355076804969377;8.456884325985587;14.63683698125536;,8.355067793949464;8.456884410980383;14.636837786375683;
True,inf,0,3,30,False,False,False,1.0,7.012743404185106;21.72765225784641;9.74589288871425;,7.012743430295093;21.727651610390026;9.745892996018366;
True,inf,0,3,30,False,False,False,1.0,22.934572415600115;3.957008129468778;18.788762281517513;,22.93457356268305;3.9570081467541613;18.788762281517513;
True,inf,0,3,30,False,False,False,1.0,11.716945944443639;17.34361550180432;10.420293370654298;,11.716945942842194;17.343615859115484;10.420293649362264;
True,inf,0,3,30,False,False,False,1.0,17.136331888253164;13.306113469780898;1.8611689887004201;,17.136344382143523;13.30611346885227;1.8612678649392564;
True,inf,0,3,30,False,False,False,1.0,21.877815645878226;5.5455010920442245;8.580908669164677;,21.877816758453793;5.545502991027439;8.58090864060116;
True,inf,0,3,30,False,False,False,1.0,13.623631315464875;8.993230790256101;26.035079030743653;,13.623631315464875;8.993230668116771;26.035078885542827;
True,inf,0,3,30,False,False,False,1.0,2.717321208964659;4.0568379988668575;23.289120789359558;,2.717320613220785;4.0568378721270175;23.289121375156554;
True,inf,0,3,30,False,False,False,1.0,17.0382795220543;9.909448183865017;24.73813986563592;,17.038282464134404;9.909448304805222;24.738139846111878;
True,inf,0,3,30,False,False,False,1.0,3.4544813002678767;16.608335142738124;13.089986458792744;,3.454482879137603;13.464905140693407;13.124540790853434;
True,inf,0,3,30,False,False,False,1.0,9.951766089611272;8.211130193143985;9.705652264692231;,9.951766234468886;6.807425591853925;9.457233114423676;
True,inf,0,3,30,False,False,False,1.0,15.60569114305326;8.924258020161128;20.350336152032785;,15.605691321600242;8.924258042635504;20.350336399788414;
True,inf,0,3,30,False,False,False,1.0,25.153665938488736;9.247581607125507;40.04941850077789;,25.153665976393462;9.2475804732836;40.04940195664485;
True,inf,0,3,30,False,False,False,1.0,5.748662469869448;2.942419818347206;9.014506616732048;,5.748662677006131;2.0157881723069413;5.610503648409148;
True,inf,0,3,30,False,False,False,1.0,7.087548282058946;23.42047307433199;15.090086092104645;,5.980174670011169;23.42047307433199;15.09008607404458;
True,inf,0,3,30,False,False,False,1.0,20.209079432404096;5.205643238404255;12.851896641398818;,20.20908066689995;5.205643671383125;12.851888608168661;
True,inf,0,3,30,False,False,False,1.0,12.338645363218184;2.5785495038953172;18.4246354419131;,4.0092985644905825;2.578549376924789;19.750438667698088;
True,inf,0,3,30,False,False,False,1.0,9.24889492381742;8.902695334135819;12.802700813825293;,9.248894545965856;8.90269513990766;12.80270054253402;
True,inf,0,3,30,False,False,False,1.0,8.13276639969977;17.36527348315253;47.092993276031905;,8.132767139687415;17.365273249253296;47.09299127428335;
True,inf,0,3,30,False,False,False,1.0,27.897133395050634;28.4714264514249;9.831007166621614;,25.22309782919838;28.4714264514249;9.831006974855145;
True,inf,0,3,30,False,False,False,1.0,2.048662976821834;37.31702627595417;8.714934736411921;,5.2109664785675;37.20381279440614;8.714932965753988;
True,inf,0,3,30,False,False,False,1.0,4.931750088437222;3.4213185646932724;5.258199248675343;,4.93175108357957;3.535729900932146;7.295205574644671;
True,inf,0,3,30,False,False,False,1.0,12.380642210348416;13.253724863105095;14.838453714355456;,12.380640549387016;12.853143636150605;14.838453714355456;
True,inf,0,3,30,False,False,False,1.0,5.426141860222155;5.927471759834064;4.2401453629917585;,5.426141860222155;5.927471566000132;7.068334752869394;
True,inf,0,3,30,False,False,False,1.0,16.208713638213776;3.773308896932205;3.243152812600384;,16.20871370892437;3.77330877196995;3.243153542571455;
True,inf,0,3,30,False,False,False,1.0,7.3382206169910775;16.214449703148446;12.856904495420965;,7.3382211386587395;16.21445086746891;12.856905495498767;
True,inf,0,3,30,False,False,False,1.0,8.836098619141206;16.937877445567846;16.532758140324923;,8.836098619141206;16.937877263273737;16.53275836093179;
True,inf,0,3,30,False,False,False,1.0,21.995671746358862;1.9926499499486336;25.90369291975853;,21.995671990740487;1.9926505332957714;25.903693486151003;
True,inf,0,3,30,False,False,False,1.0,9.580494495199254;8.484510776051849;17.780622162072444;,6.749095531723353;6.951303606257681;17.7806231623589;
True,inf,0,3,30,False,False,False,1.0,22.262885328932747;8.407794374328608;6.698449730773637;,22.262885671505906;8.407794447392188;6.698460232653608;
True,inf,0,3,30,False,False,False,1.0,27.301325619509228;4.107405052151773;10.769143166102323;,27.301325751339476;4.1074048237145995;10.769143166102323;
True,inf,0,3,30,False,False,False,1.0,23.41771298889312;26.178755365790295;18.657408362555028;,23.41771252265676;26.178753953235017;18.657408407470214;
True,inf,0,3,30,False,False,False,1.0,16.616253090769092;10.800410401782445;17.311866313576207;,16.616252792001646;10.800410700005282;17.31187108357572;
True,inf,0,3,30,False,False,False,1.0,17.016443883157464;3.719167057396487;15.07470037772258;,17.016440096769323;3.71916633136799;15.074701521814955;
True,inf,0,3,30,False,False,False,1.0,21.521966609069956;10.356448858477462;16.527979875695625;,21.5219670360659;10.35644887719995;16.52798167082829;
True,inf,0,3,30,False,False,False,1.0,11.008534678360448;10.048416460728093;13.238758200869368;,11.008534884293923;10.048416432007246;13.238762397119078;
True,inf,0,3,30,False,False,False,1.0,12.521385516463981;10.55868259966916;6.7462037231394865;,12.521385345929664;14.630467625874541;7.543232168556988;
True,inf,0,3,30,False,False,False,1.0,10.98469241240556;8.477202842865207;26.198031912847465;,10.98469241240556;8.477203174291063;26.198031912847465;
True,inf,0,3,30,False,False,False,1.0,15.6571253799073;9.24873770216834;4.105202084259743;,15.657125127626163;8.226100035904881;1.7465569108481422;
True,inf,0,3,30,False,False,False,1.0,9.170379120789224;16.322849551461353;10.103239940817721;,9.17037920847866;14.002558561486524;17.826269165411873;
True,inf,0,3,30,False,False,False,1.0,17.182271904540777;5.0268346108727;10.849486703235327;,18.628914665960373;5.026833881870371;15.078394687445563;
True,inf,0,3,30,False,False,False,1.0,2.116505723460726;6.1399719115873825;10.98900447422059;,2.116505723460726;6.1399719172692855;10.98900475431638;
True,inf,0,3,30,False,False,False,1.0,6.820858091736006;6.492793515516725;24.397951286192193;,6.82085957953638;6.492793727141905;24.397951187996572;
True,inf,0,3,30,False,False,False,1.0,21.811274926131052;13.48205293618831;5.874154108237567;,21.811275219299876;13.482053344827394;5.874151554790781;
True,inf,0,3,30,False,False,False,1.0,12.860682374106922;21.743995565292206;19.861170993295573;,4.877745421109404;21.74399683865237;19.861170993295573;
True,inf,0,3,30,False,False,False,1.0,17.25837282815982;22.610428216770615;4.825587104995456;,15.399699136463239;22.610428216770615;4.825587039945911;
True,inf,0,3,30,False,False,False,1.0,24.33256350150223;20.570981526933842;3.210004109864891;,24.33256335938227;20.57098097066741;3.2100027934116206;
True,inf,0,3,30,False,False,False,1.0,17.85229735664945;15.638045196760693;4.456929648493624;,17.852297356649462;15.63804584229158;4.456929679586819;
True,inf,0,3,30,False,False,False,1.0,2.938815477392811;8.16322112616335;4.076652495106294;,2.938815412929262;8.163221151211017;4.0766521380775655;
True,inf,0,3,30,False,False,False,1.0,8.11427012139082;9.523878966732493;16.523330124756075;,8.304528016497178;7.213195003584631;16.726769303260145;
True,inf,0,3,30,False,False,False,1.0,5.457590436396872;5.353828045923483;23.31521879927953;,5.457589772260713;5.353827784225861;23.315218306350303;
True,inf,0,3,30,False,False,False,1.0,6.661526947204597;3.753362204236067;6.098690793316451;,6.5502902511545225;3.753362204236067;6.098618791402457;
True,inf,0,3,30,False,False,False,1.0,13.313269358194976;6.015840464715493;2.449870787572186;,13.313269664580424;6.015840587455791;2.449870765075763;
True,inf,0,3,30,False,False,False,1.0,16.467875372435056;7.790938282593213;12.159246061679742;,16.467875216699124;7.7909385660145;12.159246653196409;
True,inf,0,3,30,False,False,False,1.0,24.20378808848229;20.11146029008613;24.630757507445665;,24.20378811550668;20.11146004052247;24.630750500972745;
True,inf,0,3,30,False,False,False,1.0,17.365529621187914;25.6989725921496;8.989536983011925;,17.365529621187914;21.968592576456167;3.2468345754645185;
True,inf,0,3,30,False,False,False,1.0,1.969173390409967;15.121413112275947;31.742948939606773;,1.9691725448679376;15.121413587686405;31.742948995281083;
True,inf,0,3,30,False,False,False,1.0,15.236782518031138;25.922475618924864;25.92023410711013;,15.236783170201738;25.92247472609745;25.920228368664258;
True,inf,0,3,30,False,False,False,1.0,13.53464067142286;10.673008476663137;25.34723024065725;,13.534640489056606;10.673007687849344;25.34723082230347;
True,inf,0,3,30,False,False,False,1.0,11.30039891214855;12.531220895229986;13.048571228524427;,11.300395860412289;12.5312205766741;13.048571483989535;
True,inf,0,3,30,False,False,False,1.0,11.72939390001641;7.3078553117425615;15.202756732486703;,11.729396466724422;7.307854845659013;15.202761891468436;
True,inf,0,3,30,False,False,False,1.0,13.752504505426138;13.314442569672522;15.945199224415472;,13.752504211196687;13.314442502719656;15.94519369454281;
True,inf,0,3,30,False,False,False,1.0,11.033797640238447;16.697176762182234;14.70675474468547;,11.03379764142481;16.697176215845012;14.706754920048219;
True,inf,0,3,30,False,False,False,1.0,1.8042240639133478;9.645257059581908;3.4408445129102643;,1.8042242449253476;9.645256961161705;3.440810343391011;
True,inf,0,3,30,False,False,False,1.0,16.256470398553965;13.980014753687044;13.91276797353;,16.256470398553965;11.471027186863479;13.912768181455604;
True,inf,0,3,30,False,False,False,1.0,8.495719953749152;14.22406384204327;10.979277403972276;,8.495719953749152;12.592493156286682;10.979277885080137;
True,inf,0,3,30,False,False,False,1.0,10.058090907189515;8.975942031844253;9.192126159018612;,18.162973695686322;8.975942031844253;9.192125952059891;
True,inf,0,3,30,False,False,False,1.0,2.6184479540637366;14.440979806675468;6.035994883920598;,2.618448255015784;14.37872678103729;6.0485199468759;
True,inf,0,3,30,False,False,False,1.0,3.4833053671141414;13.845914688491408;3.1745723870527938;,3.1977685560261704;13.706757456866528;3.1745724468173977;
True,inf,0,3,30,False,False,False,1.0,12.9826853016007;23.911458739388234;12.854813561849332;,12.982684394556971;23.911458921396953;12.854812241620563;
True,inf,0,3,30,False,False,False,1.0,12.927362956016458;14.020461205972104;4.395532150827774;,12.927362956016458;14.020461604735633;4.407055164243083;
True,inf,0,3,30,False,False,False,1.0,8.069345413869089;23.68771203860385;8.831118733100062;,8.069345265968604;23.687711632583213;8.831118031060388;
True,inf,0,3,30,False,False,False,1.0,9.361607380812005;5.140585014599048;10.433140846718446;,9.361606018385329;5.14058633996917;10.433141773814782;
True,inf,0,3,30,False,False,False,1.0,21.749762394460475;12.273547842737056;8.237316323669019;,21.749762252970623;12.273548070616705;8.23731652851531;
True,inf,0,3,30,False,False,False,1.0,29.87257436968616;9.738090281522819;5.150406339850763;,29.87257436582891;9.738090585562361;5.150405542287562;
True,inf,0,3,30,False,False,False,1.0,10.386743419131928;13.152554586623634;12.251423848250036;,10.386743419131928;13.152555059118514;6.508277762400329;
True,inf,0,3,30,False,False,False,1.0,8.630101334723552;25.665915025713783;10.206621893037623;,8.63010118723811;27.19305187531579;10.125237603460521;
True,inf,0,3,30,False,False,False,1.0,26.12511929009241;9.432899876877904;19.62877855489733;,26.125119060029945;9.432899737977937;19.628778144239423;
True,inf,0,3,30,False,False,False,1.0,13.61299176932359;10.831126130592986;8.181197370627395;,13.61299176932359;10.831126130592986;7.062709184752143;
True,inf,0,3,30,False,False,False,1.0,10.51462661304462;11.595858774208722;17.898437364450483;,10.514626788008874;11.595859088615338;17.89843755051808;
True,inf,0,3,30,False,False,False,1.0,4.097190677436813;13.505373444896495;29.976335221451443;,4.097186691537493;13.50537171804255;29.9763347571839;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,319.9982889300513;,194.3687494045927;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,354.62673681396103;,57.568872937450685;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,687.8498842081021;,424.62788610105787;
True,inf,0,1,750,False,False,False,1.0,876.4984766358482;,293.28982538807026;
True,inf,0,1,750,False,False,False,1.0,1496.703962683174;,172.30889565228796;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,722.9995039237556;,36.61418315770078;
True,inf,0,1,750,False,False,False,1.0,726.2045386436243;,499.6082722301885;
True,inf,0,1,750,False,False,False,1.0,661.3040447214499;,207.0494057260846;
True,inf,0,1,750,False,False,False,1.0,1217.4736084782396;,258.40379975093737;
True,inf,0,1,750,False,False,False,1.0,309.4321261520427;,219.23779881649915;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,869.7268341591268;,252.26714545914123;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,1081.1028505175316;,607.0596090102389;
True,inf,0,1,750,False,False,False,1.0,491.53568593363826;,152.5108632342644;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,1216.0093424388342;,252.56122170459;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,759.6351032414619;,215.58034363379656;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,258.88893260237245;,233.79918862319676;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,453.35452957954567;,288.95174703108455;
True,inf,0,1,750,False,False,False,1.0,652.1751412957357;,596.1366059766732;
True,inf,0,1,750,False,False,False,1.0,135.18684919972821;,430.81433450708084;
True,inf,0,1,750,False,False,False,1.0,265.98715063797056;,345.82651901431365;
True,inf,0,1,750,False,False,False,1.0,592.5200869253866;,19.693540291088382;
True,inf,0,1,750,False,False,False,1.0,569.6500500972619;,637.8481565969998;
True,inf,0,1,750,False,False,False,1.0,853.9225354355992;,505.3215359209046;
True,inf,0,1,750,False,False,False,1.0,685.6013504729763;,298.0536978624229;
True,inf,0,1,750,False,False,False,1.0,435.0976019192926;,258.9549379006239;
True,inf,0,1,750,False,False,False,1.0,682.432837328398;,192.74524834054645;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,1173.9628435840289;,426.0115427450198;
True,inf,0,1,750,False,False,False,1.0,963.3888860767581;,578.4708473959098;
True,inf,0,1,750,False,False,False,1.0,485.9752546189004;,304.0491653088375;
True,inf,0,1,750,False,False,False,1.0,153.8874028567848;,167.7405328619973;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,666.0222823841673;,85.1010157194435;
True,inf,0,1,750,False,False,False,1.0,516.1471292602938;,184.40109342940477;
True,inf,0,1,750,False,False,False,1.0,719.0320359203463;,571.1216508704692;
True,inf,0,1,750,False,False,False,1.0,818.4969553715639;,114.14565134205691;
True,inf,0,1,750,False,False,False,1.0,1201.2665369813558;,271.3580104058327;
True,inf,0,1,750,False,False,False,1.0,336.80990723146164;,107.3161308857751;
True,inf,0,1,750,False,False,False,1.0,176.53057114717262;,416.97855278184517;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,975.0659293368872;,355.2446612166996;
True,inf,0,1,750,False,False,False,1.0,255.2079560374052;,382.07178978636324;
True,inf,0,1,750,False,False,False,1.0,1027.7055666237063;,645.2657132003384;
True,inf,0,1,750,False,False,False,1.0,573.2885052470649;,233.74882887313575;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,544.9333021139545;,330.68042042540895;
True,inf,0,1,750,False,False,False,1.0,392.31491197132704;,534.8796720807328;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,3120.9800535851255;,583.0272913549788;
True,inf,0,1,750,False,False,False,1.0,769.178103491606;,177.48935642515644;
True,inf,0,1,750,False,False,False,1.0,467.23700121646755;,358.81844991121267;
True,inf,0,1,750,False,False,False,1.0,283.57196645006303;,241.8601496584757;
True,inf,0,1,750,,True,False,,,
True,inf,0,1,750,False,False,False,1.0,609.3303884820183;,313.26195898985185;
