num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,localization_error,best_localization_error
4,0,False,False,False,0.75,0.0;18.467446669149286;2.73085155401175e-12;,8.045301916788108e-12;1.2862197421537486e-12;6.62122137262533e-12;
4,0,False,False,False,0.75,1.8749713606747085e-12;1.016845989170083e-12;9.094947017729282e-13;,1.7828184158054372e-11;2.033691978340166e-12;4.547473508864641e-12;
4,0,False,False,False,1.0,1.0951766470309208e-11;5.219199314961337e-09;1.3642420526593924e-12;5.4569682106375694e-12;,1.3642420526593924e-12;2.075960257664215e-11;7.71731845292249e-12;1.626953582672133e-11;
4,0,False,False,False,0.75,1.8189894035458565e-12;1.0755519916096149e-10;3.299802326036872e-10;,2.121287941861847e-11;1.4665161412810538e-11;1.1647215137477994e-11;
4,0,False,False,False,0.5,2.0463630789890885e-12;4.9711706657390617e-11;,3.5297886589114625e-11;1.3642420526593924e-11;
4,0,False,False,False,1.0,1.2862197421537486e-12;1.8749713606747085e-12;1.8189894035458565e-12;5.4569682106375694e-12;,4.547473508864641e-12;4.067383956680332e-12;1.791496797849705e-11;1.0289757937229989e-11;
4,0,False,False,False,1.0,4.605313334167354e-11;4.0414127773568714e-10;0.0;24700.603750448874;,1.3116919128020487e-11;1.4665161412810538e-11;1.4999770885397668e-11;1.4665161412810538e-11;
4,0,False,False,False,0.75,9.094947017729282e-13;0.0;1.9864965415929592e-11;,5.697967974875459e-12;8.385126836667848e-12;2.2058762325532195e-11;
4,0,False,False,False,0.75,4.4787419946242626e-12;1.9518411074392142e-10;16481.702250776845;,1.1647215137477994e-11;1.4665161412810538e-11;1.4665161412810538e-11;
4,0,False,False,False,1.0,3.01096322023056e-11;3.015350493230818e-11;2.199362796869799e-09;3.410605131648481e-13;,7.275957614183426e-12;2.259137972646244e-11;2.7041221523756587e-11;1.1504299109832135e-11;
4,0,False,False,False,0.75,2.2737367544323206e-12;3.0600349313481675e-11;2.5724394843074972e-12;,1.750038918989399e-11;4.547473508864641e-12;2.938667316157718e-11;
4,0,False,False,False,1.0,0.0;1.8189894035458565e-12;2.4740930728031242e-11;3.637978807091713e-12;,5.532240293449121e-12;4.880860748016399e-11;5.8462896704398e-11;6.558459564010244e-12;
4,0,False,False,False,1.0,0.0;1.8189894035458565e-12;0.0;1.1912731586043934e-11;,1.0923406216047e-11;7.499885442698834e-12;7.71731845292249e-12;9.668061295755842e-11;
4,0,False,False,False,1.0,2.2737367544323206e-13;2.9231448352199e-11;2.4454004439434984e-10;4.547473508864641e-13;,4.547473508864641e-12;7.275957614183426e-12;1.8212617209884036e-11;5.002220859751105e-12;
4,0,False,False,False,0.75,2.0104122714874716e-09;4.2308614318655625e-10;6.0028372820143364e-12;,8.134767913360665e-12;2.4404303740081994e-11;5.296977098100264e-11;
4,0,False,False,False,0.75,1.4999770885397668e-11;19346.502665969216;5.4569682106375694e-12;,1.0289757937229989e-11;3.749942721349417e-12;2.7765668205527158e-11;
4,0,False,False,False,0.75,0.0;3.384738022928722e-11;4.547473508864641e-12;,2.8760747774580336e-12;1.7659192816561335e-11;1.8189894035458565e-11;
4,0,False,False,False,1.0,1.8189894035458565e-12;3.637978807091713e-12;6.431098710768743e-12;4.067383956680332e-12;,9.094947017729282e-12;1.3116919128020487e-11;1.1691518131722151e-11;3.10829045531774e-11;
4,0,False,False,False,1.0,1.8625839907676073e-09;9.094947017729282e-13;0.0;6.558459564010244e-12;,5.4569682106375694e-12;1.669610333072871e-11;2.3151955358767473e-11;1.2732925824820995e-11;
4,0,False,False,False,1.0,0.0;8.198074455012805e-13;1.3103117029662744e-10;2.606237962665812e-10;,1.4551915228366852e-11;5.787988839691868e-12;2.961100216652941e-11;1.1504299109832135e-11;
4,0,False,False,False,1.0,7.107018795108063e-12;1.599469974242719e-10;1.8189894035458565e-12;3.948715556560712e-11;,4.834030647877921e-12;1.626953582672133e-11;7.332580706405269e-12;1.8189894035458565e-12;
4,0,False,False,False,1.0,4.067383956680332e-12;4.591137902668713e-10;1.8189894035458565e-12;4.4235681498712963e-10;,8.134767913360665e-12;3.637978807091713e-12;9.795557720525728e-12;9.094947017729282e-13;
4,0,False,False,False,1.0,0.0;1.5916157281026244e-12;1.5517514908351833e-09;3.3471382129243195e-10;,9.094947017729282e-12;8.580155856231252e-12;6.558459564010244e-12;4.729372449219227e-11;
4,0,False,False,False,1.0,1.7053025658242404e-13;0.0;7.73070496506989e-12;9.094947017729282e-13;,6.431098710768743e-12;3.749942721349417e-12;3.1767284229450486e-11;5.158526951158722e-11;
4,0,False,False,False,1.0,1.2789769243681803e-13;4.23324599599336e-10;2.2737367544323206e-12;0.0;,5.4569682106375694e-12;1.4206761399521663e-11;5.823607568738997e-12;8.823504930212878e-11;
4,0,False,False,False,1.0,0.0;0.0;4.095918250106499e-10;5.291975949589493e-11;,5.532240293449121e-12;2.648488549050132e-11;2.572439484307497e-11;4.897778860262864e-12;
4,0,False,False,False,1.0,9.094947017729282e-13;4.547473508864641e-13;2.5724394843074972e-12;5.4569682106375694e-12;,2.259137972646244e-11;4.547473508864641e-13;2.5724394843074972e-12;2.4404303740081994e-11;
4,0,False,False,False,0.75,4.263256414560601e-12;1.8586876629298748e-10;1.961558904889594e-10;,1.791496797849705e-11;1.0951766470309208e-11;7.275957614183426e-12;
4,0,False,False,False,1.0,0.0;1.6687817670587777e-09;2.580978672715457e-10;12931.156943016214;,1.626953582672133e-11;1.4999770885397668e-11;1.2202151870040997e-11;6.917542803350959e-11;
4,0,False,False,False,1.0,5.4569682106375694e-12;4.547473508864641e-12;3.151894534523937e-11;2.1903532940618417e-11;,1.1504299109832135e-11;1.124982816404825e-11;1.1823431123048067e-11;8.134767913360665e-12;
4,0,False,False,False,0.75,1.8189894035458565e-12;9.094947017729282e-13;2.4404303740081994e-11;,8.134767913360665e-12;7.73070496506989e-12;1.4999770885397668e-11;
4,0,False,False,False,0.75,1.7053025658242404e-12;6.111912668133824e-11;16447.346903062626;,1.6770253673335696e-11;1.1504299109832135e-11;3.6208856249494387e-11;
4,0,False,False,False,0.75,2.5724394843074972e-12;4.547473508864641e-13;1.8189894035458565e-12;,7.332580706405269e-12;1.8189894035458565e-12;5.8462896704398e-11;
5,0,False,False,False,1.0,0.0;5.475883235154604e-12;0.0;1.0951766470309208e-11;21224.937922597026;,1.0951766470309208e-11;1.1823431123048067e-11;1.324244274525066e-11;1.8189894035458565e-12;4.3236884535889524e-11;
5,0,False,False,False,1.0,1.9675378692030733e-11;1.83090746183202e-11;6.821210263296962e-13;20045.34065079225;0.0;,1.4551915228366852e-11;2.8760747774580336e-12;2.9118037843694986e-12;6.558459564010244e-11;2.7041221523756587e-11;
5,0,False,False,False,1.0,9.668061295755842e-12;1.684211315888491e-10;0.0;9.549694368615746e-12;5.4516602433598415e-11;,7.332580706405269e-12;2.6233838256040975e-11;1.4999770885397668e-11;1.1368683772161603e-11;7.37139704795559e-11;
5,0,False,False,False,1.0,1.1368683772161603e-13;1.5706633817843178e-10;1.8808385616178707e-09;2.2737367544323206e-12;4.067383956680332e-12;,6.558459564010244e-12;1.1647215137477994e-11;2.533559068467024e-11;7.499885442698834e-12;5.523261807207373e-11;
5,0,False,False,False,1.0,1.9675378692030733e-11;1.8189894035458565e-12;1.639614891002561e-12;1.8189894035458565e-12;3.637978807091713e-12;,1.3116919128020487e-11;1.4580309236299762e-11;1.6090603833576217e-11;1.4206761399521663e-11;6.796305276027635e-11;
5,0,False,False,False,1.0,0.0;6.558459564010244e-12;2.5724394843074972e-12;9.094947017729282e-13;4.4741223523483655e-11;,1.0913936421275139e-11;2.329443027495599e-11;1.324244274525066e-11;5.624914082024125e-12;5.1448789686149945e-12;
5,0,False,False,False,0.8,0.0;1.3642420526593924e-12;3.655869624638919e-09;0.0;,1.626953582672133e-11;1.1647215137477994e-11;5.823607568738997e-11;1.6770253673335696e-11;
5,0,False,False,False,0.8,9.094947017729282e-13;0.0;5.134790339672892e-10;21964.180155113372;,1.2202151870040997e-11;1.4999770885397668e-11;1.8303227805061495e-11;1.543463690584498e-11;
5,0,False,False,False,1.0,2.5724394843074972e-12;1.8189894035458565e-12;4.547473508864641e-13;9.094947017729282e-13;19029.001646112505;,1.1504299109832135e-11;2.2128961173796485e-11;1.1064480586898243e-11;1.8189894035458565e-12;6.588659844519438e-11;
5,0,False,False,False,0.8,4.067383956680332e-12;4.76995072604357e-10;1.5470234860207117e-09;0.0;,1.1504299109832135e-11;8.134767913360665e-12;6.1852326820078106e-12;1.0289757937229989e-10;
5,0,False,False,False,0.8,7.73070496506989e-12;1.8189894035458565e-12;6.866043503614748e-10;0.0;,2.2128961173796485e-11;8.580155856231252e-12;1.8749713606747085e-12;8.134767913360665e-12;
5,0,False,False,False,0.8,0.0;0.0;3.637978807091713e-12;9.165725883006586e-13;,4.78501403921324e-11;1.2370465364015621e-11;2.572439484307497e-11;5.475883235154604e-12;
5,0,False,False,False,1.0,0.0;1.8189894035458565e-12;1.2862197421537486e-12;1.2862197421537486e-12;22406.441105873655;,1.2635104203081759e-11;2.648488549050132e-11;9.094947017729282e-13;2.7284841053187847e-12;6.112081839637466e-11;
5,0,False,False,False,1.0,1.8189894035458565e-12;0.0;3.4707085256908947e-12;2.033691978340166e-12;20618.44358118283;,1.7087854055767762e-11;8.735411353108496e-12;1.0951766470309208e-11;3.279229782005122e-12;6.708101469334278e-11;
5,0,False,False,False,1.0,3.601782750637751e-10;9.094947017729282e-13;1.7840141966275059e-12;1.016845989170083e-12;1.4927077463569653e-10;,2.24996563280965e-11;8.385126836667848e-12;3.749942721349417e-12;2.033691978340166e-12;7.275957614183426e-12;
5,0,False,False,False,1.0,2.033691978340166e-12;4.4787419946242626e-12;2.033691978340166e-12;4.067383956680332e-12;0.0;,8.957483989248525e-12;1.0913936421275139e-11;2.033691978340166e-12;9.668061295755842e-12;9.094947017729282e-12;
5,0,False,False,False,0.6,1.8298372427602627e-12;4.897778860262864e-12;4.547473508864641e-13;,2.7284841053187847e-12;2.9103830456733704e-11;5.1448789686149945e-12;
5,0,False,False,False,0.6,330.58676658785276;4.809369800557453e-11;5.4569682106375694e-12;,4.4787419946242626e-12;2.508952861559687e-11;8.134767913360665e-12;
5,0,False,False,False,1.0,8.198074455012805e-13;6.767031750401029e-11;22303.904902827133;3.416163604185935e-09;3.0270191742657326e-10;,4.067383956680332e-12;5.752149554916067e-12;8.463677749482916e-11;7.789996000539505e-11;0.0;
5,0,False,False,False,0.4,0.0;2.2791871899501835e-11;,6.558459564010244e-12;1.8189894035458565e-11;
5,0,False,False,False,0.8,1.8189894035458565e-12;1.000444171950221e-11;16766.422760032307;2.5724394843074972e-12;,1.3116919128020487e-11;1.747082270621699e-11;3.6662903532026344e-12;4.067383956680332e-12;
5,0,False,False,False,1.0,1.4243105182109343e-10;0.0;0.0;4.547473508864641e-13;3.637978807091713e-12;,5.752149554916067e-12;1.0913936421275139e-11;6.3175521015408794e-12;1.4586264955593129e-10;3.749942721349417e-12;
5,0,False,False,False,0.8,7.659219871648856e-11;3.126388037344441e-13;1.8189894035458565e-12;1.016845989170083e-12;,1.8550124927397645e-11;4.290077928115626e-12;3.637978807091713e-12;6.558459564010244e-12;
5,0,False,False,False,1.0,5.66310735951703e-10;1.2896567336832684e-09;3.279229782005122e-12;9.094947017729282e-13;1.5220455653597638e-11;,1.9591115441051456e-11;1.1647215137477994e-11;7.77072613829435e-12;4.4999312656193e-11;2.9220834815382374e-11;
5,0,False,False,False,1.0,1.8189894035458565e-12;4.547473508864641e-12;1.8189894035458565e-12;21090.85113364249;4.5280094124961544e-09;,1.4999770885397668e-11;2.572439484307497e-11;1.4665161412810538e-11;8.385126836667848e-11;1.0398909629334092e-10;
5,0,False,False,False,0.6,142.71997377232012;0.0;3.637978807091713e-12;,1.3116919128020487e-11;6.558459564010244e-12;2.6233838256040975e-11;
5,0,False,False,False,0.6,0.0;5.613137227268261e-11;1.469377638911833e-11;,2.572439484307497e-11;5.823607568738997e-12;7.332580706405269e-12;
5,0,False,False,False,1.0,1.8189894035458565e-12;1.5252689837551246e-12;6.821210263296962e-12;9.939741061181303e-11;6.558459564010244e-12;,2.807673634457957e-11;6.1852326820078106e-12;4.290077928115626e-12;7.71731845292249e-12;5.208792959193071e-11;
5,0,False,False,False,0.8,4.890071460845227e-10;0.0;2.722760297912082e-09;1.8189894035458565e-12;,1.4665161412810538e-11;2.8413522799043327e-11;7.290154618149881e-12;1.791496797849705e-11;
5,0,False,False,False,0.8,2.019405957178107e-11;2.033691978340166e-12;12.819882436504367;25908.504016332914;,2.7661201467245607e-12;8.580155856231252e-12;7.77072613829435e-12;1.669610333072871e-11;
5,0,False,False,False,0.8,3.279229782005122e-12;2.448889430131432e-12;2.033691978340166e-12;1.4665161412810538e-11;,5.1448789686149945e-12;6.9414170513817895e-12;1.8189894035458565e-12;3.637978807091713e-12;
5,0,False,False,False,0.8,3.166622329182007e-11;9.199206215279819e-10;0.0;1.8189894035458565e-12;,1.274104372543834e-11;2.300859821966427e-11;6.558459564010244e-12;5.694337539352465e-11;
5,0,False,False,False,0.8,0.0;1.8189894035458565e-12;2.033691978340166e-12;10401.25599197099;,1.3116919128020487e-11;3.6662903532026344e-12;9.275062463698822e-12;3.31716295929016e-11;
5,0,False,False,False,0.6,1.8189894035458565e-12;1.659782978336074e-09;8.134767913360665e-12;,1.0951766470309208e-11;9.495403454739563e-12;2.4404303740081994e-11;
5,0,False,False,False,1.0,2.2737367544323206e-13;0.0;1.4519411843757295e-11;22411.23884711016;1.3882834102763579e-11;,6.558459564010244e-12;8.385126836667848e-12;8.580155856231252e-12;1.4551915228366852e-11;1.1644729186023084e-10;
5,0,False,False,False,1.0,2.2737367544323206e-12;0.0;2.0463630789890885e-12;0.0;2.5724394843074972e-12;,4.547473508864641e-12;2.24996563280965e-11;5.4569682106375694e-12;2.7706021158751932e-11;1.1395935949750917e-11;
5,0,False,False,False,1.0,0.0;4.547473508864641e-13;0.0;9.094947017729282e-13;0.0;,9.795557720525728e-12;1.1504299109832135e-11;1.2862197421537486e-11;4.067383956680332e-12;1.0606439709309235e-10;
5,0,False,False,False,0.8,0.0;0.0;4.61658157843134e-12;2.00088689697653e-09;,7.332580706405269e-12;1.4665161412810538e-11;8.15152860550613e-11;1.8189894035458565e-12;
5,0,False,False,False,0.8,0.0;9.164377717096609e-10;4.547473508864641e-12;1.0951766470309208e-11;,1.626953582672133e-11;1.0913936421275139e-11;5.4569682106375694e-12;4.067383956680332e-12;
5,0,False,False,False,0.8,44.575349210239615;8.988727883618548e-10;0.0;1.8189894035458565e-12;,3.092281986027956e-11;3.279229782005122e-12;2.7041221523756587e-11;5.1448789686149945e-12;
5,0,False,False,False,0.6,2.7284841053187847e-12;4.547473508864641e-13;8.134767913360665e-12;,2.7284841053187847e-12;3.858659226461245e-12;2.648488549050132e-11;
5,0,False,False,False,1.0,4.547473508864641e-12;2.8760747774580334e-11;3.410605131648481e-13;1.5916157281026244e-12;1.2120401540505578e-09;,1.8393392034483154e-11;1.1504299109832135e-11;3.749942721349417e-12;5.1448789686149945e-12;1.3116919128020487e-11;
5,0,False,False,False,0.8,1.016845989170083e-12;1.8189894035458565e-12;3.637978807091713e-11;7.332580706405269e-12;,7.103380699760832e-12;8.580155856231252e-12;5.6035503078417106e-11;1.1504299109832135e-11;
5,0,False,False,False,0.8,2.2737367544323206e-13;5.10076544402876e-10;2.0321661369511577e-11;0.0;,1.0951766470309208e-11;7.332580706405269e-12;3.6662903532026344e-12;1.639614891002561e-11;
5,0,False,False,False,1.0,9.094947017729282e-13;9.094947017729282e-13;6.37052186271917e-12;1.2862197421537486e-12;3.858659226461245e-12;,1.791496797849705e-11;1.0289757937229989e-11;3.183231456205249e-12;4.547473508864641e-12;2.5724394843074972e-12;
5,0,False,False,False,1.0,3.637978807091713e-12;1.2185824169195155e-09;1.0109719901513201e-10;1.3116919128020487e-11;9.094947017729282e-13;,3.049181871436342e-11;1.0606439709309235e-11;6.624343853993248e-11;5.1448789686149945e-12;4.547473508864641e-12;
5,0,False,False,False,0.8,0.0;4.547473508864641e-13;4.7498630513048606e-09;9.094947017729282e-13;,9.795557720525728e-12;7.103380699760832e-12;1.3116919128020487e-11;9.094947017729282e-12;
5,0,False,False,False,0.6,9.094947017729282e-13;6.019865665938746e-11;2.1978932588525954e-11;,1.3520610761878294e-11;1.4580309236299762e-11;8.134767913360665e-12;
5,0,False,False,False,1.0,3.637978807091713e-12;1.8749713606747085e-11;9.094947017729282e-13;4.067383956680332e-12;1.8189894035458565e-12;,1.626953582672133e-11;4.897989966871021e-11;7.103380699760832e-12;3.637978807091713e-11;3.279229782005122e-12;
5,0,False,False,False,0.8,9.094947017729282e-13;3.637978807091713e-12;1.8189894035458565e-12;2.033691978340166e-12;,1.2370465364015621e-11;2.0579515874459978e-11;4.802269825611469e-11;1.1064480586898243e-11;
5,0,False,False,False,0.4,9.094947017729282e-13;0.0;,4.588218236905755e-11;7.499885442698834e-12;
5,0,False,False,False,1.0,6.997791956263006e-11;2.737941617577302e-12;4.067383956680332e-12;1.4214037590216125e-11;2.651609927327309e-12;,2.329443027495599e-11;2.5724394843074972e-12;1.4665161412810538e-11;1.55414522765887e-11;6.431098710768743e-13;
5,0,False,False,False,0.8,0.0;6.912758059355788e-11;7.366345646484328e-11;19991.458845213598;,1.4999770885397668e-11;1.8189894035458565e-12;2.9103830456733704e-11;5.0933733380927744e-11;
5,0,False,False,False,1.0,6.558459564010244e-12;7.279422822125785e-10;7.220288207390826e-10;9.094947017729282e-13;0.0;,1.9591115441051456e-11;1.016845989170083e-12;1.241218711944037e-11;1.1064480586898243e-11;2.7284841053187847e-12;
5,0,False,False,False,0.6,2.5724394843074972e-12;9.094947017729282e-13;4.547473508864641e-13;,1.6770253673335696e-11;2.259137972646244e-11;1.1064480586898243e-11;
5,0,False,False,False,1.0,1.3642420526593924e-12;1.8189894035458565e-12;4.067383956680332e-12;8.308322461095871e-11;3.637978807091713e-12;,1.586410102619303e-11;8.134767913360665e-12;1.4999770885397668e-11;1.4999770885397668e-11;9.275062463698822e-12;
5,0,False,False,False,0.8,2.3590826948745926e-10;10607.676857504885;858.7775425868938;0.0;,1.4999770885397668e-11;4.002810071081583e-11;2.9999541770795335e-11;4.3807065881236834e-11;
5,0,False,False,False,0.8,4.547473508864641e-13;3.569404626103352e-11;1.8189894035458565e-12;0.0;,7.332580706405269e-12;4.547473508864641e-12;5.1448789686149945e-12;7.457856554538012e-11;
5,0,False,False,False,0.8,1.8189894035458565e-12;2.011325479197027e-11;0.0;2.5724394843074972e-12;,2.329443027495599e-11;1.0289757937229989e-11;2.033691978340166e-12;5.1448789686149945e-12;
5,0,False,False,False,1.0,1.8189894035458565e-12;0.0;4.067383956680332e-12;1.8189894035458565e-12;4.547473508864641e-13;,1.8189894035458565e-11;1.1647215137477994e-11;7.275957614183426e-12;2.6233838256040975e-11;4.4787419946242626e-12;
5,0,False,False,False,1.0,1.8189894035458565e-12;0.0;4.547473508864641e-13;0.0;0.0;,3.637978807091713e-12;1.1647215137477994e-11;3.310610686312665e-12;5.752149554916067e-12;1.1064480586898243e-11;
5,0,False,False,False,0.8,0.0;0.0;0.0;5.823607568738997e-12;,9.795557720525728e-12;1.6770253673335696e-11;2.329443027495599e-11;9.275062463698822e-12;
5,0,False,False,False,1.0,8.134767913360665e-12;1.8189894035458565e-12;1.8189894035458565e-12;5.4569682106375694e-12;4.228616392577891e-09;,3.977934780528638e-11;1.1504299109832135e-11;2.6043964795965355e-11;6.588659844519438e-11;8.735411353108496e-12;
5,0,False,False,False,0.8,1.8189894035458565e-12;0.0;6.431098710768743e-13;2.033691978340166e-12;,9.668061295755842e-12;1.0913936421275139e-11;4.067383956680332e-12;1.0913936421275139e-11;
5,0,False,False,False,1.0,9.094947017729282e-12;1.8189894035458565e-12;4.038811914356214e-11;1.016845989170083e-12;4.547473508864641e-13;,1.324244274525066e-11;1.4580309236299762e-11;7.823769253302659e-12;8.134767913360665e-12;3.656123452354546e-11;
5,0,False,False,False,1.0,9.094947017729282e-13;5.440238179060022e-10;1.1504299109832135e-11;0.0;3.5192457953972068e-12;,1.0913936421275139e-11;1.4665161412810538e-11;4.001776687800884e-11;1.6090603833576217e-11;1.4665161412810538e-11;
5,0,False,False,False,0.6,1.8189894035458565e-12;2.4827454602662487e-09;4.718866610736894e-11;,3.531838563312267e-11;1.828061726177273e-11;2.7706021158751932e-11;
5,0,False,False,False,1.0,1.302256678603115e-09;4.547473508864641e-13;3.3135701738223567e-10;9.324942331218696e-10;9.094947017729282e-13;,1.626953582672133e-11;1.2765366452748093e-11;1.8189894035458565e-12;1.3116919128020487e-11;2.44719995809168e-11;
5,0,False,False,False,0.8,2.5724394843074972e-12;0.0;0.0;15981.352062760117;,2.300859821966427e-11;1.016845989170083e-12;5.4569682106375694e-12;2.546585164964199e-11;
5,0,False,False,False,1.0,2.784394671868523e-10;6.37052186271917e-12;3.279229782005122e-12;5.287599143684432e-11;4.553290554426445e-10;,7.275957614183426e-12;2.2737367544323206e-12;5.752149554916067e-12;5.100473533388123e-11;1.4551915228366852e-11;
5,0,False,False,False,0.8,0.0;1.5231796289632854e-10;1.8033929173573735e-10;2.333374905463005e-09;,1.3116919128020487e-11;1.626953582672133e-11;1.8189894035458565e-12;2.2791871899501835e-11;
5,0,False,False,False,0.8,4.067383956680332e-12;2.033691978340166e-12;0.0;3.637978807091713e-12;,9.795557720525728e-12;1.4999770885397668e-11;1.2381159522368133e-10;4.743344037853712e-11;
5,0,False,False,False,0.8,4.547473508864641e-13;5.1448789686149945e-12;3.279229782005122e-12;5.591439693083798e-09;,1.7405599654925608e-11;1.8189894035458565e-11;3.6662903532026344e-12;1.4551915228366852e-11;
5,0,False,False,False,1.0,0.0;0.0;0.0;2.5724394843074972e-12;3.979039320256561e-13;,1.626953582672133e-11;1.7160311712462504e-11;1.4665161412810538e-11;5.752149554916067e-12;4.124936993484359e-11;
5,0,False,False,False,0.8,1.0993981585678976e-10;4.547473508864641e-13;2.2737367544323206e-12;4.092726157978177e-12;,2.0579515874459978e-11;2.033691978340166e-12;8.580155856231252e-12;3.0233004760875085e-11;
5,0,False,False,False,1.0,3.410605131648481e-13;0.0;2.484754172992148e-09;0.0;0.0;,6.510991198991339e-12;1.543463690584498e-11;6.558459564010244e-12;5.532240293449121e-12;1.3116919128020487e-11;
5,0,False,False,False,0.6,0.0;7.251045971816881e-11;0.0;,7.77072613829435e-12;2.2737367544323206e-11;3.494164541243398e-11;
5,0,False,False,False,0.6,1.2732925824820995e-11;0.0;1.5568041607024215e-11;,1.55414522765887e-11;2.648488549050132e-11;2.129072510928313e-11;
5,0,False,False,False,0.8,0.0;2.5724394843074972e-12;2.5724394843074972e-12;16180.288919221803;,5.823607568738997e-12;3.7322542136613616e-11;2.2128961173796485e-11;3.749942721349417e-11;
5,0,False,False,False,1.0,2.312416347715014e-09;1.8189894035458565e-12;1.3009287717575308e-09;1.3116919128020487e-11;4.147335730011215e-10;,1.1504299109832135e-11;3.888555206946321e-11;8.185452315956354e-12;6.997791956263006e-11;4.067383956680332e-12;
5,0,False,False,False,0.6,401.0044763803203;4.547473508864641e-12;0.0;,2.329443027495599e-11;2.9330322825621076e-11;3.537688887950339e-11;
5,0,False,False,False,0.8,1.1504299109832135e-11;3.637978807091713e-12;0.0;1.8189894035458565e-12;,2.6233838256040975e-11;1.626953582672133e-11;3.10829045531774e-11;2.5724394843074972e-12;
5,0,False,False,False,1.0,2.86731817981316e-10;2.2737367544323206e-13;7.275957614183426e-12;4.067383956680332e-12;0.0;,2.4404303740081994e-11;2.2737367544323206e-12;9.094947017729282e-12;1.1064480586898243e-11;3.637978807091713e-12;
5,0,False,False,False,1.0,2.2737367544323206e-13;4.547473508864641e-13;9.094947017729282e-13;6.558459564010244e-12;0.0;,1.546140993013978e-11;5.4569682106375694e-12;2.7706021158751932e-11;8.134767913360665e-12;1.1761704198090018e-10;
5,0,False,False,False,0.8,5.708845429208019e-11;1.3103846933046153e-10;5676.4810526794245;17833.116960453906;,2.4404303740081994e-11;9.094947017729282e-12;3.086927381168996e-11;0.0;
5,0,False,False,False,1.0,0.0;2.300859821966427e-11;1.7680554925918383e-10;1.6090603833576217e-11;2.8471687696762326e-11;,1.8189894035458565e-11;1.0951766470309208e-11;1.4665161412810538e-11;7.332580706405269e-12;3.637978807091713e-12;
5,0,False,False,False,0.8,1.8189894035458565e-12;3.279229782005122e-12;2.0068531795972112e-10;5.303219854654617e-11;,7.332580706405269e-12;3.637978807091713e-12;1.1647215137477994e-11;3.279229782005122e-12;
5,0,False,False,False,1.0,8.981019563629218e-10;2.5724394843074972e-12;3.16415611840063e-10;9.094947017729282e-13;2.0438351433989948e-11;,2.648488549050132e-11;1.6770253673335696e-11;1.2862197421537486e-12;7.332580706405269e-12;5.475883235154604e-12;
5,0,False,False,False,1.0,6.558459564010244e-12;6.431098710768743e-11;4.547473508864641e-12;9.283976509450328e-11;1.1368683772161603e-12;,1.4551915228366852e-11;2.39250701960662e-11;5.4569682106375694e-12;7.312246904709093e-11;4.367705676554248e-11;
5,0,False,False,False,0.8,0.0;5.208792959193071e-11;0.0;24732.5053112507;,1.324244274525066e-11;8.134767913360665e-12;1.786873572599552e-11;2.3646862246096134e-11;
5,0,False,False,False,0.8,0.0;9.094947017729282e-13;4.547473508864641e-13;2.145038964057813e-12;,1.1504299109832135e-11;4.547473508864641e-12;3.749942721349417e-12;5.532240293449121e-12;
5,0,False,False,False,0.6,9.094947017729282e-13;4.844286735746491e-11;0.0;,3.749942721349417e-12;2.5724394843074972e-12;2.1978932588525954e-11;
5,0,False,False,False,0.8,5.823607568738997e-12;8.12376328050904e-10;0.0;0.0;,7.332580706405269e-12;5.4569682106375694e-12;1.2862197421537486e-12;2.329443027495599e-11;
5,0,False,False,False,0.8,9.094947017729282e-11;5.322681277320783e-11;7.73070496506989e-12;1.3642420526593924e-12;,1.5883642114725243e-11;1.8550124927397645e-11;5.532240293449121e-12;7.402750541632352e-12;
5,0,False,False,False,0.4,1.8189894035458565e-12;1.8189894035458565e-12;,1.4580309236299762e-11;1.9675378692030733e-11;
5,0,False,False,False,0.8,1.0556409054368057e-10;9.663381206337363e-13;1.8189894035458565e-12;6.471824472359145e-09;,1.124982816404825e-11;5.532240293449121e-12;2.0579515874459978e-11;1.0289757937229989e-11;
5,0,False,False,False,0.8,248.93351207376116;9.094947017729282e-13;4.067383956680332e-12;14961.500397878583;,1.4999770885397668e-11;5.1448789686149945e-12;4.547473508864641e-12;1.0951766470309208e-11;
5,0,False,False,False,1.0,0.0;8.198074455012805e-13;1.016845989170083e-12;1.6770253673335696e-11;2.033691978340166e-12;,1.72564486647482e-11;4.637531231849411e-12;3.279229782005122e-12;1.3116919128020487e-11;7.191912381483859e-11;
5,0,False,False,False,1.0,0.0;1.0800249583553523e-12;1.8189894035458565e-12;5.4569682106375694e-12;0.0;,1.4580309236299762e-11;2.8544227146040094e-11;1.828061726177273e-11;1.8550124927397645e-11;9.094947017729282e-13;
5,0,False,False,False,0.8,0.0;3.971441683811574e-10;2.129072510928313e-11;1.8189894035458565e-12;,8.580155856231252e-12;8.957483989248525e-12;1.8189894035458565e-11;3.58299359569941e-11;
5,0,False,False,False,1.0,3.36001367145563e-10;9.094947017729282e-13;2.5724394843074972e-12;18959.334691474513;5.4569682106375694e-12;,2.300859821966427e-11;1.8925358787496237e-11;1.324244274525066e-11;2.5724394843074972e-12;9.795557720525728e-12;
5,0,False,False,False,1.0,1.1470545592264388e-11;1.4280260117709094e-09;4.834030647877921e-12;9.837689346015367e-12;0.0;,1.016845989170083e-11;9.795557720525728e-12;2.033691978340166e-12;1.3116919128020487e-11;5.144878968614994e-11;
