k,consistency_thresh,method_thresh,prune,max_time_offset,std,success_rate,theta_error
4,3500,inf,False,0,500,True,0.7367341913709851
4,3500,inf,False,0,500,True,18.24096531366338
4,3500,inf,False,0,500,True,2.3956173392879165
4,3500,inf,False,0,500,True,4.718773896423166
4,3500,inf,False,0,500,True,2.924741128609334
4,3500,inf,False,0,500,True,29.980954192542903
4,3500,inf,False,0,500,True,1.2908388127954176
4,3500,inf,False,0,500,True,2.2124295276141286
4,3500,inf,False,0,500,True,2.3218265253068946
4,3500,inf,False,0,500,True,0.10078760990719005
4,3500,inf,False,0,500,True,25.033938093537962
4,3500,inf,False,0,500,True,10.833324204715169
4,3500,inf,False,0,500,True,16.76507939122655
4,3500,inf,False,0,500,True,0.7991088500575856
4,3500,inf,False,0,500,True,0.13716016878847626
4,3500,inf,False,0,500,True,2.312075307629307
4,3500,inf,False,0,500,True,2.4377354706141503
4,3500,inf,False,0,500,True,3.6986408322001054
4,3500,inf,False,0,500,True,1.1846604262580982
4,3500,inf,False,0,500,True,4.080328926081677
4,3500,inf,False,0,500,True,0.6127674650880621
4,3500,inf,False,0,500,True,0.1663078799346458
4,3500,inf,False,0,500,True,5.209810844935745
4,3500,inf,False,0,500,True,3.710206343304918
4,3500,inf,False,0,500,True,1.8747992379832255
4,3500,inf,False,0,500,True,2.8840593681273816
4,3500,inf,False,0,500,True,5.606233083431421
4,3500,inf,False,0,500,True,3.6825173775064712
4,3500,inf,False,0,500,True,4.751146407977254
4,3500,inf,False,0,500,True,2.500957261314312
4,3500,inf,False,0,500,True,2.9258770888037393
4,3500,inf,False,0,500,True,0.5418315087809553
4,3500,inf,False,0,500,True,0.5596475429162027
4,3500,inf,False,0,500,True,7.565746162735593
4,3500,inf,False,0,500,True,6.159894872446998
4,3500,inf,False,0,500,True,1.9472463469598011
4,3500,inf,False,0,500,True,5.366240619614757
4,3500,inf,False,0,500,True,1.6477861326379788
4,3500,inf,False,0,500,True,2.4006685093395674
4,3500,inf,False,0,500,True,0.38081921263163565
4,3500,inf,False,0,500,True,1.3078831054848266
4,3500,inf,False,0,500,True,0.19439086448301168
4,3500,inf,False,0,500,True,0.07800398116258123
4,3500,inf,False,0,500,True,3.857014834888341
4,3500,inf,False,0,500,True,0.9425480456894917
4,3500,inf,False,0,500,True,1.0931548996148592
4,3500,inf,False,0,500,True,3.2353860371663163
4,3500,inf,False,0,500,True,0.27644312548062544
4,3500,inf,False,0,500,True,0.2671523039187633
4,3500,inf,False,0,500,True,1.6451867016822348
4,3500,inf,False,0,500,True,3.6848272720315336
4,3500,inf,False,0,500,True,3.240749680125967
4,3500,inf,False,0,500,True,1.9648111068528635
4,3500,inf,False,0,500,True,9.150436400173419
4,3500,inf,False,0,500,True,3.74253831611885
4,3500,inf,False,0,500,True,8.675748054426748
4,3500,inf,False,0,500,True,10.61603730481443
4,3500,inf,False,0,500,True,1.263739920360031
4,3500,inf,False,0,500,True,1.2271797696513698
4,3500,inf,False,0,500,True,2.736154535734851
4,3500,inf,False,0,500,True,1.6034091342973333
4,3500,inf,False,0,500,True,1.2083185093704856
4,3500,inf,False,0,500,True,6.973454311776612
4,3500,inf,False,0,500,True,1.3181859513990446
4,3500,inf,False,0,500,True,2.410288947063469
4,3500,inf,False,0,500,True,8.320466406746355
4,3500,inf,False,0,500,True,1.4839079499269712
4,3500,inf,False,0,500,True,0.28103346460626
4,3500,inf,False,0,500,True,10.129904540447598
4,3500,inf,False,0,500,True,1.9747855463406978
4,3500,inf,False,0,500,True,1.6249770508370212
4,3500,inf,False,0,500,True,2.3029926243096757
4,3500,inf,False,0,500,True,4.5106077120785315
4,3500,inf,False,0,500,True,114.91179572556435
