method_thresh,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,n_delete,loc_error_0,loc_error_1,loc_error_2,loc_error_3,best_loc_error_0,best_loc_error_1,best_loc_error_2,best_loc_error_3
inf,4,660,False,False,False,1.0,1,1132.7943454225756,641.3739323769728,860.2496959563416,323.83911601817056,320.9769945245191,231.33534070992556,322.1051300380014,781.0536117105485
inf,4,660,False,False,False,0.75,1,193.95319192891586,106.99815257791529,,1238.2436376382434,193.36208419619336,114.84027995149405,,158.18377379278564
inf,4,660,False,False,False,1.0,1,246.87137619661766,450.5631357903798,412.5124834105206,1595.5192175571783,131.08800508817302,255.63406564787806,548.3158209437476,211.99538265306558
inf,4,660,True,False,False,,1,,,,,,,,
inf,4,660,False,False,False,1.0,1,187.05190802358317,500.7981541969517,397.1496242896501,467.8547971233453,125.10748927830231,207.52118035622544,223.75455970555416,295.8662608874573
inf,4,660,False,False,False,0.75,1,,1159.122361944002,322.4194072835419,429.4827938623328,,48.931008568208576,306.52650068838045,93.51720581607924
inf,4,660,False,False,False,1.0,1,518.7593020000996,100.69860517226148,436.77703181953655,1460.5161038860388,398.8635948897464,461.7080794488164,283.2973223754547,406.070115469107
inf,4,660,False,False,False,0.75,1,,1376.7611504949712,434.96347956282693,614.2433061538156,,395.13071367198825,222.24119591952115,538.0952848537374
inf,4,660,False,False,False,1.0,1,315.9135488726138,338.8433548144741,190.90051860243926,298.92723593543474,193.33363854567014,243.87476135714053,240.21635291561955,180.47548326408014
inf,4,660,False,False,False,1.0,1,562.4356430009182,165.000641318897,649.2952477042029,844.7722503821935,265.6345238083547,282.94617607222716,448.7277204781848,680.3952902305838
inf,4,660,False,False,False,0.75,1,1488.459205707481,,522.137738604815,634.1672661912817,310.11240604334597,,373.93693320541416,403.56899880632636
inf,4,660,False,False,False,0.75,1,281.7058681835919,,754.2272140819349,367.88173388282354,109.68047515090605,,503.4714114227621,283.9219411328681
inf,4,660,False,False,False,1.0,1,521.4729971496262,345.1955048171769,158.1329427591887,741.7855645874808,475.33629052132545,340.0648868312207,274.5586617328785,284.00601945157354
inf,4,660,False,False,False,0.75,1,343.85852459677113,1006.9185381242477,1203.966598610425,,259.3191144238567,150.55212590433806,117.48284566228395,
inf,4,660,False,False,False,0.75,1,467.42304866774793,1701.2527109244236,,711.4419002249871,290.9665877313631,306.96612444669677,,142.90934367440585
inf,4,660,False,False,False,1.0,1,378.90098368550764,585.9083189961675,600.8250746505922,880.4228401413537,503.7740332990317,746.9209079405688,280.2223226665523,283.88030580545075
inf,4,660,False,False,False,1.0,1,378.70944200633244,647.845651750441,46.27194335288741,383.7756525260359,257.41981647299485,237.34147591029665,366.58697643752447,271.1748089218572
inf,4,660,False,False,False,0.75,1,1921.3878163208174,,1227.4591246762195,132.62582811267208,376.6079390892287,,634.0821195246336,622.0280342631906
inf,4,660,False,False,False,1.0,1,35.00572035865799,511.6777298631937,531.1661241449574,374.65911214249473,200.74810203814894,213.3886339036031,696.2979405115256,478.90077153806686
inf,4,660,False,False,False,1.0,1,121.00497918839076,368.71451446780515,1052.543979823536,234.45471333092146,133.03728753119532,209.4853015581069,662.8507638363562,303.40229139169446
inf,4,660,False,False,False,0.75,1,1632.7781163884417,,65.97540145835015,262.17839702389546,622.9107752869453,,131.72654205537344,300.9200450119882
inf,4,660,False,False,False,0.75,1,,500.4665263417407,835.8810499257569,417.1965978813655,,186.47516406026566,540.9452830313494,431.75422980763955
inf,4,660,False,False,False,0.75,1,1013.1475426777106,750.0664843319429,184.51645039090351,,878.5959495028517,251.83430815905794,348.6313604002795,
inf,4,660,False,False,False,0.75,1,,861.3423914125176,68.32516206437123,468.6735460777633,,41.663935335262664,437.3036312810997,131.82164189711813
inf,4,660,False,False,False,0.75,1,,1895.3758431295128,722.5266369886916,1080.7255661972372,,777.9102064774421,317.5723634519241,1006.6377368877714
inf,4,660,False,False,False,0.75,1,1089.9312334960218,,95.85764041251373,592.0901979780161,81.84056097771068,,91.30446058566346,225.9861949233659
inf,4,660,False,False,False,1.0,1,258.82572906867983,257.49992021299363,345.8759029915424,34.610131586805,131.85097557647728,416.7774416956749,407.3928003566766,118.87055348858738
inf,4,660,False,False,False,0.75,1,114.43856253604872,,357.5268473028903,535.0631612059434,63.017370933848945,,568.9211372441745,315.31459048922943
inf,4,660,False,False,False,0.75,1,1690.756070774464,,453.1198790219729,366.5177035374642,270.881386084828,,620.5813600356762,550.1689249327688
inf,4,660,False,False,False,0.75,1,274.0652829440957,895.054065512122,,920.3460346119502,538.866583301511,633.4419766500597,,132.21173187329373
inf,4,660,False,False,False,0.75,1,971.6501905878712,,115.47153282213162,200.44895479997086,290.542402073021,,590.5134943767767,283.74728542377375
inf,4,660,False,False,False,0.75,1,1304.577196103717,,194.03058249018054,1277.4614367481274,129.72575932838174,,294.70592287416116,96.28374210957561
inf,4,660,False,False,False,1.0,1,384.647230809729,197.2034954806168,1442.8668469592146,1417.999125626255,222.8748295790272,306.2725428773006,375.4792117520575,256.3900838554815
inf,4,660,False,False,False,1.0,1,251.16590775937684,1008.1478973661646,384.4467245702704,287.64411210326506,279.2437391166625,752.0304278578151,627.512026112709,195.1897385675646
inf,4,660,False,False,False,1.0,1,685.3889464485228,530.335177105321,757.7056194562938,1873.028689854721,219.74614563888204,646.5468867139888,126.21833559884097,524.8287775982228
inf,4,660,False,False,False,0.75,1,,446.73439308380944,306.22406171425536,838.2967599466069,,194.49168625430596,132.41678476884192,334.9251772987814
inf,4,660,False,False,False,0.75,2,,591.3310413447628,1377.2920757986474,1702.4587378458796,,321.57837304932997,776.8760371374323,147.67675410055264
inf,4,660,False,False,False,0.75,2,2669.8619404791903,535.7180366561323,,254.4428461064126,734.6501237163454,191.92453172596706,,157.87146269044604
inf,4,660,False,False,False,1.0,2,504.85513840864326,561.949138215374,755.9348375102078,1025.6450517975377,321.1045534268173,263.43357191875316,214.91640832366562,538.8328758263868
inf,4,660,False,False,False,0.75,2,662.9595294246122,242.81696922363275,,136.2521640641463,456.2660989665189,225.6831333636,,435.5023083655448
inf,4,660,False,False,False,1.0,2,938.2289001109208,1670.6690124598506,2016.3112158423735,567.3133850659177,672.4312218943737,189.23276983134977,141.1970186732992,185.46772738214298
inf,4,660,False,False,False,0.75,2,,845.526241680449,296.0704434808054,1707.3023702785777,,313.3418467282807,470.17846488089214,689.9196791651435
inf,4,660,False,False,False,1.0,2,380.1036512436321,811.707235198541,828.971693534293,1120.4741737300835,430.3359180696102,136.12516613698526,180.43451649178817,68.24863563592075
inf,4,660,False,False,False,0.75,2,329.4235799804105,83.5615755407777,,459.2295131654854,350.16841066483954,160.1150667270451,,224.29301149001975
inf,4,660,False,False,False,1.0,2,945.399716535265,2049.824428763737,960.7397544645968,740.3968064936729,449.5825128757538,211.51975258000775,671.8224623793725,150.76437875898947
inf,4,660,False,False,False,0.75,2,,2207.8408309377746,322.6699563788145,1045.072113695771,,481.03334969350465,104.52500405223009,127.33624707561076
inf,4,660,False,False,False,1.0,2,366.74065018356356,477.8014229114613,655.8296628212743,143.73345518635085,502.4823461793162,665.9290405130515,260.45606678338174,204.41338607619383
inf,4,660,False,False,False,0.75,2,1730.3954896184437,,402.6848211351527,485.5736039783222,301.12882884484605,,192.61020833050512,565.7628335702341
inf,4,660,False,False,False,1.0,2,233.2797909077202,518.2174584512383,295.7349176721729,1863.547783524845,227.04482182760796,332.27397393329176,417.5054610439336,445.2419280902339
inf,4,660,False,False,False,1.0,2,174.33664187634582,265.1161906129386,646.7085630194317,53.043643479489475,243.45323180543252,285.5698336451404,519.2196133551711,207.50017468485765
inf,4,660,False,False,False,0.75,2,1110.7768048784046,658.4557746444475,,245.97528551183254,376.5896341943986,263.3521405824211,,581.0769446639358
inf,4,660,False,False,False,0.75,2,268.47143758316724,1797.568076781093,,811.0692411412202,268.47143758316724,127.36802109284208,,152.83501620656253
inf,4,660,False,False,False,0.75,2,,1392.567358212342,410.18155529417936,696.8119068228516,,241.68178020622537,540.0309333468566,186.34301880850268
inf,4,660,True,False,False,,2,,,,,,,,
inf,4,660,False,False,False,0.75,2,,940.0302542382499,2879.7328071880384,2079.3516054103707,,242.3079485020669,178.55557558122206,335.92884552184944
inf,4,660,False,False,False,0.75,2,,352.21276169759665,352.87263321822843,411.31367205553994,,487.8271234983916,229.1979239436768,224.80627118800294
inf,4,660,False,False,False,1.0,2,675.4186951763269,54.36886001000376,412.5216742501819,1137.3917527975202,543.8284897340287,426.75436276443094,260.72809987830647,674.3523312062562
inf,4,660,False,False,False,1.0,2,270.39876880881184,117.86531075092824,474.7853439847869,674.7259393631634,299.8491880003202,504.9231382372034,335.5074951940003,377.4201843112794
inf,4,660,False,False,False,1.0,2,104.05437198989326,496.4279605321395,211.50708007651914,173.4850412651135,106.03281100804013,204.57559909036692,265.9143237760603,173.33363469484118
inf,4,660,False,False,False,1.0,2,70.81220092904773,169.80219692356457,492.79467435483235,543.9657000909953,89.59494497585261,393.11311222205325,502.35295380069715,442.0324989314863
inf,4,660,False,False,False,0.75,2,1347.0817306680547,,398.5052849470292,428.0766351568511,324.96714900397365,,257.5749225074802,317.6871968457989
inf,4,660,False,False,False,0.75,2,456.5083421949922,,800.443816113384,465.1070118559622,121.56072447935584,,535.2562748498727,306.7609865427619
inf,4,660,False,False,False,1.0,2,317.24522470172656,770.728427796343,283.9462102958538,772.9619052676002,482.71497853477393,267.3484944715219,275.4975389617435,252.44543442765516
inf,4,660,False,False,False,1.0,2,375.61875445805623,425.7512294408136,271.0132089836662,640.7639990259075,263.5528524657845,268.4197889172632,205.5931547312548,132.90940817252363
inf,4,660,False,False,False,0.75,2,517.9085886335014,716.1683068945732,,520.3597064747955,294.7094006127245,183.62950849406567,,47.652684812661484
inf,4,660,False,False,False,1.0,2,341.8250429444507,454.74145606541487,854.5559868268775,629.4679284279532,501.93275259855636,675.1582272477801,174.3584966342146,135.20299992163947
inf,4,660,False,False,False,1.0,2,502.23921659694173,440.89119806125495,275.723484361972,422.8175817027463,250.7943585658619,613.2820790301072,300.3721065017351,172.20166905199153
inf,4,660,False,False,False,0.75,2,,2396.358657153926,1151.3526159052099,1084.8248810621,,592.1350390846886,708.9327556477919,851.9684564891209
inf,4,660,False,False,False,1.0,2,25.384987263288753,451.8402420725086,520.2786973047172,436.0104062642371,162.5856716703476,289.1657126085614,680.4895397901375,648.6906896587574
inf,4,660,False,False,False,0.75,2,121.00497918839076,399.36954543865966,,330.1368416041627,119.1639764192247,151.79908185299456,,400.33207067970625
inf,4,660,False,False,False,0.75,2,1771.8596353071873,,129.6856007781753,503.44934708931066,310.10497754494554,,136.19842849652642,399.890598457232
inf,4,660,False,False,False,0.75,2,74.58428164094498,,1308.085620129177,4385.937803063745,256.9023153526058,,675.7925600227292,127.57314586915443
inf,4,660,False,False,False,0.75,2,824.6530029618739,1324.8404497268223,,1688.415337856318,862.6142401526528,146.54097971498916,,324.7828003036163
inf,4,660,False,False,False,0.75,2,,1804.658669582512,189.05603537921615,130.29107803482145,,264.36710010365067,597.6354662011471,340.20400509115404
inf,4,660,False,False,False,0.75,2,2034.957907133603,,849.7746410648922,1006.000073967034,184.34017038869757,,334.42132129349005,448.9159958969338
inf,4,660,False,False,False,1.0,2,182.8567356984898,205.09324822350897,211.8278043304588,826.6076013950313,180.3795195672233,173.45380782247503,59.99530515301332,133.96336166104214
inf,4,660,False,False,False,1.0,2,291.003749524586,272.41601439177373,566.742058199343,129.4830182449834,163.70988358700785,480.5257059165355,339.9451962873603,86.41409976538087
inf,4,660,False,False,False,1.0,2,45.11951398742817,284.66748190184046,282.8373310193917,533.2094542053385,29.55140135937343,64.65494046895537,512.3103914153027,351.12971232571886
inf,4,660,False,False,False,0.75,2,411.0426478112906,,231.03268022451599,806.8538238498833,509.54021542182466,,890.0791805041368,517.0944585502891
inf,4,660,False,False,False,0.75,2,1142.7724218410601,,1743.2554663415879,3189.2481830083375,698.6078429109981,,317.70435393811704,283.21569350217163
inf,4,660,False,False,False,0.75,2,1648.0005017023266,,365.2276466537517,282.00706850072964,182.07762225095388,,661.431027107882,317.32751408021875
inf,4,660,False,False,False,0.75,2,1873.6141555756196,,200.7576519644934,1541.044507872089,18.974769236587022,,67.38687485062489,28.656785103492957
inf,4,660,False,False,False,0.75,2,,1244.593153044653,1007.736852511349,886.5589550590901,,450.05521864802483,428.05057485837557,357.94513794490774
inf,4,660,False,False,False,0.75,2,1094.7910043740958,,967.8489320238554,251.66347663738733,91.9870279818999,,748.4502782688562,169.0387048853196
inf,4,660,False,False,False,1.0,2,361.2623517026006,518.9439167623013,768.2696375177916,1722.6227267102379,217.22566342711028,657.3710573628151,174.0058426907013,564.7633600247968
inf,4,660,False,False,False,1.0,2,821.3204350632489,484.9267172799854,751.0851934047221,669.8778732513703,514.0171376637276,260.3697961939092,236.50622500619315,431.90536665319723
inf,4,660,False,False,False,1.0,3,944.5083558539956,446.55374262303803,124.00797403729621,302.5598247253645,378.2562822160871,322.34467400420664,752.8077075498047,75.86742904468781
inf,4,660,False,False,False,1.0,3,320.9176618858676,291.5963537072983,642.1091102031389,78.0652489660459,495.72478224526805,206.9130843822915,93.2737510903601,194.0296725211717
inf,4,660,False,False,False,0.75,3,438.71184479224854,,925.6614055863084,801.812672821431,114.1241526537679,,235.78158018904813,601.5729443761203
inf,4,660,False,False,False,0.75,3,769.8422684761156,332.51939360046975,,241.80854975404065,549.3067318046294,106.68649646767932,,415.2696720776559
inf,4,660,False,False,False,1.0,3,454.2855483944382,282.2883753877369,551.1165209753652,433.79430554115896,418.8830711581792,132.84647828464392,277.4641449361662,300.4260210552552
inf,4,660,False,False,False,0.75,3,276.42466434887245,919.7858475472834,2722.4883062741746,,214.24742672720694,198.70900899458314,88.77930219191659,
inf,4,660,False,False,False,0.75,3,,193.58777106806673,418.60570827857504,5470.084173888655,,126.08475304184829,185.2836114051109,32.51254444972039
inf,4,660,False,False,False,0.75,3,2970.8762391602936,481.84337559090824,,641.6045274835641,364.6544562668751,278.10041315861855,,150.04798655713816
inf,4,660,False,False,False,1.0,3,688.9983204564493,275.5287157736301,698.9763366896091,406.34365675982707,509.92090201225795,297.99322885113173,606.0687156947807,140.06929016752804
inf,4,660,False,False,False,1.0,3,608.5656200814292,186.07060546681572,293.53167684901075,119.70173174792674,598.5667716982897,500.4333528492012,144.28305281553708,23.135783868630902
inf,4,660,False,False,False,0.75,3,1642.1429959115353,,1952.097762614643,69.53483446614652,544.5355133028817,,163.28625848372096,232.01873908115908
inf,4,660,False,False,False,1.0,3,751.4174445438302,1517.8910138622205,191.30752316496194,852.29609320336,316.90831851833815,483.75031541619353,152.7323477031946,683.996255706243
inf,4,660,False,False,False,0.75,3,2557.19166866036,484.2048246615408,224.9690818438186,,146.4713543759319,197.15635612454824,408.6882679292058,
inf,4,660,False,False,False,0.75,3,288.14405940726596,397.8373639023824,,1624.8801992272727,212.47917021266463,383.8228275827318,,233.29484732831546
inf,4,660,False,False,False,1.0,3,981.9258539289816,804.8515694959423,390.0134480830564,265.0741388713163,302.087086577786,269.2897499890312,280.3035584778969,540.0412472781908
inf,4,660,False,False,False,1.0,3,231.6331179671698,336.1088060837856,846.796624982555,943.5101048501924,192.41074281842236,286.0892917826092,279.6322567341443,236.03847254101632
inf,4,660,False,False,False,1.0,3,2280.395476788944,3312.559957489469,570.2856297405024,268.70272952462545,354.8517743101676,102.6904781694848,517.3061051983944,261.9523508470663
inf,4,660,False,False,False,1.0,3,392.0813057054175,418.9315765024694,727.9972673873568,263.00766444397186,377.1333531497006,453.6938694884651,509.35620693101873,39.224818804462274
inf,4,660,False,False,False,1.0,3,1635.0503287624629,2391.430738512407,865.2333813302641,740.202457438751,383.1250686267375,86.19544908426327,113.83351849787455,126.8336051440009
inf,4,660,False,False,False,0.75,3,1331.071205953351,,418.4579359185087,163.64042281230456,449.748046595593,,359.20208484585197,93.05814155736296
inf,4,660,False,False,False,0.75,3,1482.713919385133,,284.6303408201437,223.17906736723674,342.17581224831406,,340.7727438656705,296.6719467378572
inf,4,660,False,False,False,1.0,3,1077.5264583247676,406.60100358775304,130.97235685798566,630.8260259426581,271.9936230108444,554.6198737362297,208.2008755615982,290.4120596234721
inf,4,660,False,False,False,0.75,3,6469.2937514960895,100.28973460090837,164.04911538657566,,272.3966203087585,59.36615028059929,361.9596242353657,
inf,4,660,False,False,False,0.75,3,505.4262014381659,228.72636231567824,344.38303146880037,,276.17833299162976,476.8208364466286,522.636200356032,
inf,4,660,False,False,False,0.75,3,1407.997553381145,,278.7681166422376,530.6809305815376,297.9701448353112,,427.9825045296826,446.83733705486577
inf,4,660,False,False,False,0.75,3,2725.238670270873,,734.7876925989916,301.39860706819445,166.68709922611222,,610.9867368726891,254.21502491750127
inf,4,660,False,False,False,1.0,3,647.8041812133291,529.0638508493789,57.35975184178958,883.9493487618781,463.6190008564096,231.77753552710612,319.6389868654785,332.4695803757496
inf,4,660,False,False,False,1.0,3,372.8948612920887,1007.5979708091248,84.82841965543635,456.2453964161704,267.55159935334046,22.388423943568903,76.66139857935036,63.3616184588686
inf,4,660,False,False,False,0.75,3,469.8914188185606,1829.399359718755,,648.3058346421304,269.94584073295766,321.79738939405837,,62.55784819701181
inf,4,660,False,False,False,0.75,3,725.0521911111598,371.9508472020233,932.7810224268715,,755.350228536358,579.5959029487296,291.61726061065616,
inf,4,660,False,False,False,1.0,3,517.8011997360512,309.80545321205364,83.20223165272346,602.788956071869,374.45649507975685,111.8998493705656,459.5813674675536,146.8631801744356
inf,4,660,False,False,False,1.0,3,586.1230749169854,642.9489797793669,1131.2660899089842,1443.5938097346814,568.5850967710408,676.691978204249,455.1871513861609,966.8941142328321
inf,4,660,False,False,False,1.0,3,78.4115584852818,606.8828616637727,33.302695529078505,459.09491492192944,195.24227266259723,343.1822199131558,479.69990928263417,504.45883306095635
inf,4,660,False,False,False,0.75,3,49.73329299125233,256.6828888539175,,186.18614225709644,44.761729123705834,141.55514159330977,,600.7614412382245
inf,4,660,False,False,False,0.75,3,1957.0003655982416,,132.94943098088083,344.39436117720595,727.3592007037519,,288.4650994292903,413.066327084953
inf,4,660,False,False,False,1.0,3,581.8998390206167,174.1384176333296,2485.4912862610663,1684.3835867297448,373.46474019611134,309.6708976451289,498.1477364693816,153.30765542049977
inf,4,660,False,False,False,0.75,3,738.6118763284225,557.4544606132081,1083.0187215440678,,713.3720080022991,305.1946457526831,381.7724763097605,
inf,4,660,False,False,False,0.75,3,,2720.0469274073266,145.8097739534387,418.5016045661599,,90.59395299106052,248.19751506170726,443.5829024561016
inf,4,660,False,False,False,0.75,3,,2286.1180047641756,379.7277845432129,534.2144005367026,,700.0919824151363,357.7304373148066,905.2193540403746
inf,4,660,False,False,False,1.0,3,178.0074371465913,190.92097447611428,76.35071954128473,842.6722972693067,135.4331689211418,231.85499437213613,339.31824717530804,217.5207301093812
inf,4,660,False,False,False,0.75,3,237.44705145382457,351.2642072637132,,811.9229054323218,130.88376561707975,421.22227935139006,,184.6787918170632
inf,4,660,False,False,False,0.5,3,1910.05893272915,,,918.9296027799224,154.34373324420855,,,435.9859082170989
inf,4,660,False,False,False,1.0,3,3143.240287143348,242.62361953973408,1112.3051608549792,1732.9893973442884,309.10465328517097,193.96617522372998,646.500623791715,599.8766760781037
inf,4,660,False,False,False,1.0,3,572.2438808743636,642.0935359593008,1704.6360466246897,433.6139621991813,476.4704141860929,504.5268016483701,416.53025865898985,148.45519365017597
inf,4,660,False,False,False,0.75,3,2069.98786519194,,550.3787766330676,111.86782802896181,283.72079523759203,,909.405129904934,258.8398267795597
inf,4,660,False,False,False,0.75,3,1472.321785285167,,211.5868896606151,577.7812381253037,180.33048653565535,,270.5733947805002,124.26257245459627
inf,4,660,False,False,False,0.75,3,462.8746026395972,797.3000563795341,942.715528372189,,415.83667330704515,379.1347564503608,631.923002986084,
inf,4,660,False,False,False,0.75,3,1250.4252590463964,,476.68758077450354,306.79939304827076,332.3837201195397,,835.8212354392184,112.51792529382702
inf,4,660,False,False,False,1.0,3,662.5870284006509,626.2235361116639,1333.5356118761306,1149.6369176196833,279.1452127063578,660.1747605116966,55.23258632054342,1411.9827026108903
inf,4,660,False,False,False,1.0,3,839.3095095775892,367.24701125343574,170.9858039824997,765.3223412648298,671.5357257056687,86.25746588008329,99.69691766080236,625.7998305050737
